outcome,chi_squared,yu11,yu12,yu13,yu21,yu22,yu23,yu31,yu32,yu33,pu11,pu12,pu13,pu21,pu22,pu23,pu31,pu32,pu33,yd11,yd12,yd13,yd21,yd22,yd23,yd31,yd32,yd33,pd11,pd12,pd13,pd21,pd22,pd23,pd31,pd32,pd33,cL1,cL2,cL3,cu1_m,cu2_m,cu3_m,cd1_m,cd2_m,cd3_m
1,246959.54766078276,1.650159640838125,1.1283599730232894,0.9147205081628478,0.5385676454494018,3.287713393143307,1.2689468032002715,3.0196649384011987,2.7564735712709516,0.7332844295313351,2.90224387103183,0.11079667600622578,-0.7067239479175917,2.0821298196702305,-1.5931006424008465,1.7559767205151147,0.7288553131772342,0.8416707510233081,2.281313904570564,1.5406558184236,0.20296351784799316,1.4433852003592018,2.913370523889034,3.4518592422918006,1.2183718904304968,2.920498163322044,3.399614669647271,3.6882713290899654,-0.19106581484988805,-1.7998245888185727,0.09644858378884669,-0.3763955957686189,-1.8431920652219071,-2.5184608321299815,-0.6011101400816115,2.6629380940835636,-2.86983290355808,0.20552040225698764,0.01782133613484005,0.3930131515158872,12.491136370221769,0.5580478882909774,0.31108776103118085,0.4592878130585625,0.42213611036368714,0.43856332815719457
1,2921371.307054926,0.3921257660084187,3.6076469561630744,3.0753767541011627,1.500280922142671,0.9002367745460583,1.7934820683611448,2.282158002549333,3.745420157472935,3.1635100422162075,0.67198879183037,0.23367308723823177,-0.08222443736939233,0.9240222957939936,0.782527220660854,2.94719997997366,0.4740606718731444,1.549405557429874,0.07091886855907381,3.6909441575470447,2.837978659427357,0.1373935556599302,0.15679485438486462,1.2456078640606236,2.8401571139609487,2.9094841924109374,0.9225383359890156,0.07366794669623598,3.114815451745806,-1.264358313832504,-1.2952340008020868,-0.5957941300397755,2.5856078363334616,-2.438685633803159,2.209819605012375,-2.0195183380547324,-1.0625189610098484,0.3804879337721112,0.014178209015867083,0.06447749422729387,0.3058808921377776,6.800313104212407,8.433066316094596,0.47236945309280776,0.44347840098642743,4.805704943020972
1,41637.23898632548,0.45385387138900346,1.3427815697533807,2.6674605024197855,0.16037228801469997,1.8396228438999098,2.360798430850571,1.8768329088128737,3.241950207185556,2.2208922952334706,0.8625190209403542,2.540934848930249,-2.7930097787711823,0.8354029176407596,3.130576529988444,-2.817630524393002,-2.3759228438416926,-1.7678021807651951,2.428288604151354,2.814481520080484,2.516803389180473,0.2209633160234146,3.814681068679727,2.6913425280210914,1.7127277493454989,3.818022273121319,3.038552481447074,1.0922326220509722,3.1397221351957336,-1.077565934480305,-1.4070960591462014,3.0590820639234364,0.4670688459044916,2.399111696343228,0.2754210203193077,0.8574489066774671,2.363809469988131,0.06391097722935601,0.12561331636013318,0.39913289690841225,8.930727966542513,6.319892689366755,0.2651085417852137,0.4424372680607842,0.36823645305278596,0.5688488152904343
1,1330934.8549299024,2.8086056263414934,3.796031526982374,2.731938558889131,3.822705392162996,3.8171921325247795,3.384568248666343,3.5827411592065,0.8911191821027391,3.5818783574595114,-2.3142842709266294,-0.42191385113777935,-1.3279915271055405,-1.7432774732622554,-1.2114602940577233,0.4675912109285103,-2.83745387409246,-0.3789078101411705,-2.2709911456000453,2.6158619888761847,3.8103891365528146,0.6190789587241117,3.111351971384212,3.70927560762844,2.8398749200903595,1.8841332612049193,0.3023599286143718,1.982719548591657,2.6807319365382467,-1.0122084832266558,2.309775473339248,0.9376969100564239,2.618551267420422,-0.6545086936047317,0.7765901951529788,-2.456778952526001,-1.2668276181420826,0.03505570859200313,0.03997962664708865,0.3678975561134852,10.126881926364442,0.2672640162213362,8.57397357566529,0.5908061857459472,0.9841286304607726,0.5157660511436069
1,767095.7133653463,3.5648488848863114,3.630095160687982,0.3842766458106561,0.4259303942622418,0.9760963159325278,1.1255190756583549,0.4536248005546989,0.7028563668277413,1.7078040509935863,2.7522592477085563,-0.8915545725672995,0.09525857351847433,-1.927633787153859,3.0990660696892594,-2.5022108182310454,0.26174092125490045,0.3286138975510511,2.807328939269124,2.9393438360832236,3.90084892411828,3.779102189844337,0.3703472439386352,1.9762206972506497,2.0026583868230396,2.46422710335181,3.1133307947972546,2.9371587075677694,1.9730810090073883,-3.091274721260042,1.5988166697797297,1.0970815036812365,1.786387237495112,1.3955342991503672,-2.4331712893161352,1.0890460394670125,-1.6549626666137964,0.0007123561221393793,0.1469573065227987,0.5065296177829346,14.541931073033957,0.2677625447043024,1.9408992518377053,0.3195970008538702,0.3657889028124379,0.36524698271297407
1,1940993.2558097201,1.6166868792571145,1.4927925963003468,2.146563795168565,2.471313354854265,2.8512004767089323,2.1380145598384117,3.8812724104022323,0.8699071072890311,0.30112518560000995,3.0194040428628384,2.0723331646641396,1.3329795579463628,-1.51134363569729,1.652631565578889,-0.738340747381034,2.5524687804221067,-1.40283162226164,0.01562056624750019,1.1529420743452445,1.896479143042844,1.223280594226154,3.3846681949388526,3.8362260124900454,0.6374658103033295,3.7170319572292088,0.8680360248192989,2.491420659489074,0.8139598459931197,0.5156851888280634,-3.097888088049554,-1.1132386554655698,-0.9361147808162258,0.9603529610341619,-1.5672017724613534,2.3223201109900184,-0.5021549030244108,0.09032030089991228,0.38703789617410855,0.107875207277079,0.19073382452727783,14.67974556190661,3.7747893600388265,0.4433581178486614,0.43856239596383917,0.7472595967944726
1,157217.9120193643,3.1947108068717434,1.4724473528763782,0.442269575386284,1.0266286139869516,2.5020208996149655,1.0154825512757062,3.2960885153372597,3.115802690961608,2.895158155859558,1.3303713038815923,-1.7559793862381927,1.714987179783046,-3.0866452780088722,-1.6138399619314214,-2.1087162846347725,3.010988481960421,2.5081734876892234,-2.7853750082423163,3.6143912060505445,3.112604008848863,3.2337951816484614,0.4599632568498381,3.825426945896907,1.1141623890676138,2.960614980422408,0.0821275280661763,3.9663948170409307,-1.2369561418761421,1.3189721460073232,0.16491639873516917,-3.009934748763346,2.041465322131452,2.955175571474059,1.1185653073304342,-1.8468234486954072,-1.9407191393408998,0.11783263342528061,0.4349420856408708,0.01274228751692874,0.25459666069854947,4.3916118626247975,11.57471367579967,0.8323261080895303,0.3285831344947523,0.427798008147505
1,1775759.3654776616,2.6663142853080366,1.5794609428178525,3.9240059663041005,2.187502539022981,3.9670889535345384,2.5866535644322455,3.1018315984943197,2.0124419253866694,0.2568451410355481,2.3526609129918548,-2.592896127260426,0.5926465504224097,-0.29754918546945763,0.2105266578619851,1.9613992332892058,0.692080391993255,2.4842559639258015,-0.42693832229155193,0.587079207764627,1.8469868603858692,0.36167629104606935,1.563932832692591,1.6342326531464226,0.6357318583415086,0.22721504620693114,1.028340367269783,0.9134910121204523,0.07042166570332098,1.8659139212958813,-1.0016291565748485,1.3031043949839685,1.6200363653315755,-1.8941918220454985,1.54389591350444,-1.5234058983998546,0.3997457283744801,0.10969605310916464,0.06570454927194236,0.4079684053685644,2.143418155652318,14.521963972012742,0.18627819481080055,2.1745365022334564,0.567666200730784,0.3856691609139702
1,244501.28298175868,2.2562422957825903,2.8649123815093884,0.6378311429082221,2.5614208007110175,0.06376827836809587,2.360744627090923,1.343072742295049,2.566367058928137,1.1971426646444785,-1.7423530788091097,0.19341926551064192,-2.2425341462838433,0.3159573924226353,0.08722043665644463,0.656418711592138,0.9790398621404179,0.04866622535911347,2.3711881901564977,0.9932400033736002,1.2012504729611666,3.350693908144758,2.6465746337745304,0.2839520681322744,2.561410694994922,2.7846851373607455,1.279348741538016,0.5443858475074248,2.182325292072914,-3.0499704766630558,-0.26281081840552023,-0.33605076580423354,-0.40850252842883883,-0.9488910236674926,-0.009620869571929536,1.239620101982541,-1.5779318010349501,0.3885509324271932,0.11190090671177755,0.07704496259136917,1.6084659859047408,14.964626903013468,0.24711219666611228,0.6506298011375358,0.4714728370750243,0.4534479480678102
1,244606.0216977587,2.0588002336621907,3.2133167443138237,3.684798796117657,0.610319584628824,2.2742626085013886,0.5336668274498668,0.042351370642848024,2.159801106013792,3.8383674239000762,-0.1238510434595903,0.36103829691167677,2.111518752793587,-1.9190276500419978,-0.3534841082017799,1.0737695917269665,1.9312663469360274,2.9591659053139283,1.734014863558154,2.053210009133513,3.7602433217779234,1.031426074811108,0.7940441658408318,1.5867397442970856,2.450545345784048,2.406266264743105,1.5461998486307589,3.520736211549995,2.170614374376771,-0.0025545022227229097,2.8061258540381946,-0.05248241393381026,-2.09341013809176,-1.9343080506831731,0.0013010511610778153,0.5658161203923444,0.4704089121024033,0.5876604405266672,0.28085203268848424,0.4060880407732288,1.1027562047730388,0.3123970023754392,0.01539515795143398,0.18455651620341396,0.3374550545986774,0.18449309274108527
