chi_squared,yu11,yu12,yu13,yu21,yu22,yu23,yu31,yu32,yu33,pu11,pu12,pu13,pu21,pu22,pu23,pu31,pu32,pu33,yd11,yd12,yd13,yd21,yd22,yd23,yd31,yd32,yd33,pd11,pd12,pd13,pd21,pd22,pd23,pd31,pd32,pd33,cL1,cL2,cL3,cu1,cu2,cu3,cd1,cd2,cd3
10.143204932328397,3.8276215877391406,2.346611979899258,2.7514231973775796,3.083717923359918,2.7377801717537467,3.938531765827964,1.3598383079922698,2.808162419898911,3.844255107010468,-1.5707911100357994,1.1227312326490795,2.1836740354750788,3.140819894157934,1.2055373452217681,2.3483730475278257,-0.9354398055462592,2.4501320392437647,-2.7629127068487995,0.433185843955907,0.09198599288615911,0.010385049972226617,1.194642892225719,2.0192875962186383,3.0553183644289046,0.9445853389384247,1.0160878307018981,0.428149836362685,0.5293557550625412,-2.275891473349923,0.09323258132078616,-2.4477783607100227,1.7758936826620246,-2.0209661934885603,-2.988899414767047,3.1415926009925927,-2.905562842918324,0.2922302715824099,0.22542591576316884,0.13669459379499527,0.6873240687238846,0.5697018822926259,0.6686136382839463,0.7111006969368843,0.31468201031323684,0.21431159174859138
19.613869975119137,0.03449362894038268,0.010017338655845977,2.3890267232126483,3.143255614676931,2.4684709728468452,0.021039794829524665,2.9142395485186765,2.367052083476727,3.904410630285932,1.060627727215964,1.2626020478428908,2.813538403334489,3.1382791608995824,-2.1449956226786764,-3.1320666610096377,1.6491281698249685,0.25587049180208066,-3.1199256634213204,0.1943383711930784,0.4307742635196135,0.08193134196705942,2.4022233756900784,3.9545029504091254,0.01261690124409183,0.3606770500277125,0.4292487324725718,1.4316601735823111,0.09755335650560193,-2.7836361662707296,2.6348542724159207,2.339143358505301,2.918543138392299,-3.1217885735777116,-1.9035257168236384,0.7905161270986025,0.8277371938579763,0.5456561335953767,0.6234497726443555,0.5819825244056109,0.650658003532063,0.8015481101851281,0.7849372314213978,0.5818233034117362,0.9132055422769256,0.318467875133722
18.105492933945317,0.10858446735533729,0.17204474488412008,0.4035360213560663,0.040759460799173725,1.3224471655637395,1.673027785631886,1.7319474855689416,3.4642917692159987,3.8804494392979776,-1.1852083452462978,1.44618091811052,2.170382044544132,0.523698810420576,-3.034838860613132,2.6420730060899418,1.0166589558299899,-2.859286098379354,-3.095392220594942,0.2899954059864689,0.5356264290451263,0.20772842499668975,0.6532086077286225,3.243620803436974,0.03311983323543273,0.3755371406729007,0.3674444154287166,0.5216869367662337,-0.943889341340344,-0.005139160317521263,-1.7177356045971033,2.796080813472214,-0.7716094330972236,-0.5037108814475553,-2.828240360213505,3.0043102894281795,2.3860652698236446,0.43088166615121537,0.24462599213340752,0.34011234077645547,0.8444660520609433,0.43256851721032463,0.7863061703544614,0.7108051184355988,0.7724894773679005,0.149292974578354
2.4901504202024975,1.78226558118108,0.11325203964835502,3.097752438878339,3.974767494587916,0.1346015155122655,1.8219683549153571,0.11656784822180678,0.14997400782419576,3.9718745139186127,1.3686203146698475,1.0921480847519236,-2.7794834633893966,2.0333339670146557,1.8877780324147677,2.1935604193547604,-2.0382445464645595,0.723826717469144,1.1958534633189588,0.47799024503740545,0.5454866760968291,0.23978904605173637,0.20107405282357252,0.2201990561206176,1.1712881019702175,0.5212673229939673,0.519112840881676,0.059509296543943546,-1.5707187880438227,2.882309692001325,2.9748931305877493,-1.5880410333425785,2.900079813735023,3.083840715454996,-2.766304160325544,2.967473516765974,1.938028774120645,0.2008540465227977,0.7423471940078299,0.9197831916499428,0.5724306882168131,0.3169774724057959,0.5233130800294292,0.41598950640526366,0.5516781461269304,0.5798400733082536
2.01311648224376,0.9623074433659792,1.1175364270623318,1.1724924439704805,0.19878059791875138,0.26875936806683604,0.15845421284535158,3.9998009057571458,3.987316527802451,3.952340591228447,2.9372038619057195,-1.9841837508750673,-0.785561928056123,2.2044291186958773,-1.3964846652780571,-0.17528002240218088,3.0923783358933123,2.749337533541887,-0.9616442525611459,0.17699333286828955,0.2453596589037841,0.40207535991866716,2.848447377805436,0.18702191909231902,3.586298449023297,0.32125682116242993,0.3972429186261247,0.7815404327759524,3.1275078854984466,2.305014896916898,-2.934277657793654,-2.2394931470591266,1.1052295353912518,0.6425058604741594,2.175408236365553,-2.1197539248326587,2.006169801264675,0.8303114679236967,0.5002847354995552,0.45348713883905933,0.4883252084233183,0.8417563348418047,0.47881075203464896,0.16389961271412856,0.4723739432180505,0.14744368264187235
5.545667887044391,3.8943050493414533,0.3227442601384262,3.458462665982481,3.6884118918767643,2.9660992418970027,2.429568072303889,0.5824025428927192,0.3507474217572063,0.40440215840404714,2.8363329168281526,-0.47965634278928393,1.5002179729549336,-2.3167556952218664,2.6192575640871514,1.5198519867705196,1.8236138254205887,-1.199827903871435,1.0637738921455755,0.39858751449571067,0.08071815808722736,0.035318954087741224,3.9700095347815383,1.851898203838388,3.9239965075498136,1.7946272370190506,2.2120981354654488,0.3986688523381806,-2.0014174183650146,1.952130787422555,-3.0605429661963433,3.0841823476683414,0.8344607194667231,3.017402469917008,1.2137949915916062,-0.6761971260416697,-0.9200634616696237,0.20532216344832133,0.24133383744811399,0.9377484209234868,0.3067387524937413,0.6519343244167626,0.21616090533322208,0.8333364832853247,0.6843281134555008,0.1187831452553354
1.3384891752267163,0.07150351875504231,1.3258373015248772,0.010003955943937295,1.1783442496478906,1.078255992925124,2.2485890336384595,2.722282371072523,2.835325704645751,0.11146338797806714,-1.5411665347589825,0.8687616241062308,1.4056575494266683,-1.0452781845157562,2.7984365340311745,-2.829329138901244,1.0281859201966999,0.9916507081061701,1.0392127552912998,0.40060652446880124,0.0713137040805699,0.44799856615684436,3.981128442893442,0.0100402396799931,3.9863991792358737,0.32982887421373314,0.3569845275949553,0.6321187816765123,2.5689753195474223,-1.078890996505971,-1.741422801612408,0.8596240019406274,3.051335042424183,0.1517442234230022,2.3501945487603226,-3.140252630731844,2.622517687156358,0.10707939605328365,0.49819824822783376,0.1900437225254623,0.416865927434249,0.1781508079055505,0.6513393485164531,0.2646464411056355,0.7817394724451856,0.4360563848022734
12.377739577565446,0.4118653574398281,0.9649138884881111,2.5115492414891505,1.561549812021989,3.980670967803105,3.0528380476413104,2.9650462762287972,0.8631561363610646,1.2420413425643955,-0.05770227858100174,0.9723010433715302,-1.4963996489231437,-0.8620158439014984,0.2624916364053931,1.375730293318397,-1.419553777265989,0.3800370390026897,0.005886825540275087,0.2718191495236353,0.5355060933375748,0.15526019889344567,0.9183282061186782,0.747527526947101,0.010102342073436847,0.35273807373819227,0.4818709819526706,0.6587823803056057,-1.5814669942460684,-0.3959566416446516,1.4189899918347626,0.9057070803888658,2.60516782483828,1.413273483500606,2.3943028172958387,-1.7216771268791196,2.417506793282893,0.4232703550557946,0.8856621598253174,0.2768267566791742,0.18618948259106816,0.9790755530919846,0.5933723865826881,0.6016206790200402,0.13741379574366164,0.17329702409083225
12.036775828290173,0.01993846080615872,1.0617374572171607,0.030756490674880267,0.018176136978171088,0.14669806014980818,0.3740493144013929,1.0808572235368143,2.027695831911463,3.0386954711117213,1.292108793530434,-0.7996528805250414,0.7300459010330433,1.5437839709387955,2.3156637869057786,2.438850172239122,1.4915592140478138,3.1325703516776526,-1.813092296246701,0.5045129151951669,0.4976133770829344,0.6018134402975652,0.4230905373972432,0.01595620873941706,0.7474290892586644,0.09684732312630018,0.25853113169759645,0.45908477084186405,1.8661718772744091,2.7906537991307587,-1.7186289255594043,-0.07075606579497284,0.594186961843183,-2.6222537396319083,-1.672653107611312,-2.440224664400228,0.36655142394234774,0.6023710687539374,0.6474827312737341,0.3138335578381133,0.19021205154094467,0.5684039311464226,0.5772111812654446,0.6768937093027967,0.8327640806657945,0.4932695885408256
0.06028893514379578,2.786406501392584,0.06578047699452277,0.6851593389965658,3.9716712206040112,0.2417951959154891,1.0612269814871822,1.4687924593697024,0.07980739421464485,0.39083352074820693,0.1463153862026525,1.15090333398674,-2.057952216877852,-3.1035488836314817,-1.6537317122065638,0.9270683108840947,2.375396585427324,-2.310877083310828,0.14582254885640245,0.5480558332314536,0.4156460438213473,0.30852605810687467,0.9659271376936336,0.4870601924312655,0.4882438306586423,0.49651068437039786,0.36945262513542027,0.23069477864833757,-1.0262183294291827,1.4292955798321705,-3.1374344398482883,1.403740835694311,-2.531716822624502,-0.7913843684600277,1.4458080320223896,3.133697267437565,1.779730979958364,0.8070653472289071,0.1299533089772278,0.42457865895493363,0.8486846068844254,0.5652501760180906,0.4544680570002475,0.8216949227933643,0.9338689212836071,0.5770917928463426
