chi_squared,yu11,yu12,yu13,yu21,yu22,yu23,yu31,yu32,yu33,pu11,pu12,pu13,pu21,pu22,pu23,pu31,pu32,pu33,yd11,yd12,yd13,yd21,yd22,yd23,yd31,yd32,yd33,pd11,pd12,pd13,pd21,pd22,pd23,pd31,pd32,pd33,cL1,cL2,cL3,cu1_m,cu2_m,cu3_m,cd1_m,cd2_m,cd3_m
1.2179862052973938e-05,3.71146028722631,2.8470055805577035,0.43789139036267233,2.3105506665513493,3.7530004936917627,0.5075155130798553,1.4558276534239663,3.9763716741554345,2.519448113386076,3.0704385043755726,-0.6877244139399123,-0.44257828169050706,2.5887650310363988,0.739393814530759,-2.6028116891965523,-3.086639536029239,0.7834738950180697,2.9150430173156217,3.105680435335305,2.020272885143556,1.967967054514649,0.9515006739628971,0.720267459950706,0.8242073389860013,3.426437922078444,2.234562727811931,2.785478334903601,2.035016464051334,1.559981241785457,-2.695202928945049,1.0117406880028703,0.9600497768629932,2.267974761434985,-1.818223901509101,0.495431232273023,0.610921013365048,0.06726932637405003,37.90027308311611,0.15279821406813898,0.07642609886465657,0.6338050774768549,2.945768922120993,0.4231669037160124,0.3354908335742257,0.3799696290700645
2.2812767216570772e-05,2.1688143140622573,3.8579595537008813,0.9048136318498868,2.8829578148887753,2.591779760038438,2.7433708120930187,1.5703528464251344,1.9881950245752926,1.0024428152276978,-0.3186159509993032,1.4346330421353706,-3.125330221018698,-0.9561001949184043,1.3049965087386948,1.630995515489694,-2.8804674208106658,-0.8568386656078402,-0.13767380465374313,3.95720701676504,3.144649316868392,3.7357467230282015,0.47413853270850426,0.5204114780782959,0.06327005562414507,2.7992822846352263,0.8031050028427106,2.6127302006680484,1.137184335526034,-1.1202042541114317,-0.2132425005191516,3.123374668167272,0.47342995697912604,1.5454611593490615,-1.5759412242598523,2.487083656308953,-0.7076895384779767,0.034751025806992075,0.4590347245046198,0.19490129098764708,1.355107858851543,3.2139151922978115,1.0475468562443808,585.2389882205586,21.53512456314414,998.6674118992388
0.00010420605391536349,2.811034034761805,0.5781466587969547,3.4605225495650314,3.8045502057917155,3.801993798351025,2.067860855549592,2.015839292542223,3.386685597726684,2.4433569641547446,-0.21095513656523313,0.8074704585100148,2.6910409751309317,-0.32441215067664597,-2.1692870516752407,2.013924070211673,-2.0185471005485134,-0.2342466534873724,1.3483916276028065,2.8017153024314383,0.5522309811053797,1.6049088812541332,3.77588405798977,3.3685929046721115,3.3216367032422522,1.5957775185720655,1.2385448944392414,0.570331801492427,1.2274835206843706,1.2969549462297278,-2.3443114924160366,-1.3497624867446145,-0.3752964376177048,0.05350638294897525,0.9312535811182254,1.60627082821697,-3.070053308740544,0.09243416396701498,0.1765347771270882,22.12075926981126,0.40496554164575915,0.3977078131608751,0.7439748060603195,0.26495883152630917,0.38912860270845684,0.3639928457082231
0.00023623630999308992,3.7907653950320226,0.11367671980263586,1.4240978339015946,0.575281959834454,0.33571461487532095,2.821593622683883,3.647521909276063,3.9147456693574805,3.804344234389217,-0.34507031571506763,1.399129649990436,1.4155921448660687,-2.1120463088960597,0.5148920002200743,0.3109840278522218,1.4501205065724463,-2.50844912728877,-0.5490786793471081,1.4119495317150852,2.6291682386352173,0.26610101670467207,3.623998147450352,3.4762420369304223,3.6883636157291506,0.27795566950007744,1.0337752283502084,0.24387834872973038,-0.45980638402753105,2.9254180607209896,2.3981139431385294,-3.0397507603449028,1.5422338827778015,-0.27514395812922654,2.261332669160047,-2.2657481202654064,0.028353011120820337,0.1814883969985024,0.03851580329776905,0.4544982234129229,0.11041683214903042,3.7059303424846703,2.9168689387234386,126.04388160850479,82.58632502215711,336.3348963860686
3.062970442721686e-05,2.208935407841696,0.09006805950552195,1.868259240530655,1.1929336818315364,3.6855508200223555,2.317273242228329,2.6391229911470964,3.1765795450448038,1.8259108241226831,1.5074223336464971,-3.1384710773089477,-1.050156992124926,-2.4858663128164817,-0.32021070814714037,2.9318941773590685,1.6445018692872901,-1.0565157490464427,-2.8181056686865964,3.9998712836113,3.861438944479616,0.6070150296886847,2.9622803600249146,3.7735341952026826,3.7889261909541867,0.46196994284180226,0.53502491026599,0.07882559054404968,-1.963968586204012,-1.5190837973850728,0.701620371264593,-0.301140966584192,2.7485546514824293,-2.979842662755417,2.8119725777064746,-1.2475780910418977,-0.18760534142995855,0.13659945825923892,0.009529097000175568,0.46917480347375307,1.0304918613895007,1.4209636315634295,0.33818617665118467,0.37340077582230613,29.27186127211401,430.42213369103644
2.6484701699745997e-05,0.5927681420897521,1.3961999081497622,0.08850762719157483,0.46500775031947283,3.9250783551641186,3.481135596607423,1.0769922253555084,3.9779795047357283,3.1180565513237735,2.9582762166880956,0.7507783706161315,3.123777824476093,-0.07142668984023581,1.9236074723131287,-0.8059900477975557,-0.5261551526299453,2.316800976833294,-0.8232206723759474,3.456984412704823,3.9909246832261784,1.8838644145032906,2.298481508570916,0.044207838258267344,1.3387649033005542,3.89744015738725,1.9614312865663057,3.9541480995526643,-1.023895399574878,-2.3075383575715125,0.3027774591785919,-2.8470893058104045,1.1128404464731032,-2.6789158529059733,0.8234299976144519,2.390166999644862,0.7825640639568547,0.03443512975363028,0.45788661540162856,0.17035320985200464,3.7154161098338836,3.200949000478845,3.501484318971187,802.5003613515446,150.2977864958121,301.9919349150271
2.935398213604175e-06,2.7626505378567434,2.745598770545358,3.1273856105486018,0.5015154993351816,1.4254635399111524,1.112012621634672,3.240006734365955,3.7691481413817893,3.1222796054899034,1.0404479070252028,2.3137095606578644,1.0922173807684183,-0.5469379009474693,-2.6478433004687316,-2.053356984288864,2.8974647822368373,-1.9326345872268673,3.141590913165854,0.2159885505568616,3.7518008889934196,1.2582254026600785,3.9999673344907416,3.9062656164678495,3.8245060297853075,0.7600215338724836,1.7769855691048173,1.2719625876646556,2.1126270876326343,2.941510514453225,0.5555828782795507,-1.9152851496649614,-1.943853005956506,-0.996515266080328,-1.4883220834444562,2.0315771261600215,-0.37844570409429235,0.1965667696095954,0.021320818495293103,0.44541551344259567,1.306138137825183,3.4039980401014827,3.7603987599511743,108.38009867155996,712.0140042242735,226.85739727501203
4.792312495038874e-05,2.3767830765247804,0.9085341940331422,2.166337904086222,2.84557429570031,3.989604558534794,2.8583981271067906,3.962629090506368,2.68336217744169,0.1458374559516631,-1.5415570705445825,-0.9630352811794665,-0.4116252128566398,0.7623833192644431,-0.333311747837461,-0.8793962394406822,2.803073940336226,1.8282724997577082,-2.3323854268029787,1.1344170315188267,3.264012976372914,1.9336383868058733,2.3147897426084385,2.987666334842786,0.18389323431976906,0.6375889068727257,0.42023450374807736,0.1484759601210741,-0.6605556116456284,1.1897359919181199,0.649746612653495,1.0554497345822877,0.7578222187116865,2.2062255711864323,-0.11848958026503187,0.1401210814784961,-1.8473002050598526,0.14457755255652494,0.060390706645726766,0.48192542745248623,8.767902153902986,2.1183433433731826,10.02634045283351,284.7326513270465,28.151413158983253,942.9598109957193
5.099471999180401e-05,0.9547728898566785,0.9644724740812686,2.3939514615859023,0.8677538541411318,0.28580689671653814,1.353487373804518,0.11901976830686195,1.5010230919697283,1.1859279509515923,1.4137920511839885,-2.2833526561213207,-2.462308561597771,-2.839254357381831,-1.1987149340995626,-0.8075854191135687,-2.313918151628467,1.9111119524391853,2.559746882409873,0.6984686788107332,1.2321272469092797,2.24266825540612,0.37633830129059176,1.2018979484635424,0.3828886220420674,1.1836729787648497,0.5171474435915319,2.26809797979345,1.9045910557525163,0.6828134184109662,2.899043478265283,-0.8366763478957426,-1.8458217296511819,1.3934986696961928,-1.444415210970807,3.1334333854991723,-1.7641537810753753,0.08731801425937658,24.71291863950087,0.18737098518270567,0.8599894475876733,0.4898660094486331,1.2901758968533183,0.49343565643858334,0.3085451038306086,0.34161471818037903
7.04857958886618e-05,3.6946206908781374,2.0472740487743772,0.927916371921701,2.587563414577904,2.5760555138448624,1.3328704035200878,3.3835779133624504,2.743702615613096,0.3688075012690556,2.807404297957662,3.1393182269159983,1.2339739450992653,-1.7180013989328569,-0.5238619176258106,0.3342058126047256,-1.6679907871572082,-1.118196375684652,-1.734186397895755,3.9012786693923878,2.7628083841900484,2.128829423947224,2.838836465992273,2.583025314671839,3.172763365563095,0.40791140511274687,1.166950205199536,1.0399851847135848,0.23678386838783938,-0.5670777295909484,-0.31303511706910614,-0.5547606104490765,2.0666125035703073,-2.8413289951005427,-2.7513561083659135,-1.0991592927069016,-0.6050209181696324,0.03718181827736178,0.1355022008304525,0.46246891898789855,1.6775824026724742,1.3611268808198584,1.8380361831550722,17.477721417370006,978.9423007680673,999.9281580572986
